year,psa_name,lga_name,offence_div_name,offence_subdiv_name,offence_subgrp_name,incident_count,psa_rate_per_100000pop,lga_rate_per_100000pop,region_name
2022,Cardinia,Cardinia,B Property and deception offences,B20 Property damage,B21 Criminal damage,434,360.496021529,360.496021529,3 Southern Metro
2022,Cardinia,Cardinia,B Property and deception offences,B20 Property damage,B22 Graffiti,37,30.733531789,30.733531789,3 Southern Metro
2022,Cardinia,Cardinia,B Property and deception offences,B20 Property damage,B29 Other property damage offences,5,4.153179972,4.153179972,3 Southern Metro
2022,Cardinia,Cardinia,B Property and deception offences,B30 Burglary/Break and enter,B311 Residential aggravated burglary,50,41.531799715,41.531799715,3 Southern Metro
2022,Cardinia,Cardinia,B Property and deception offences,B30 Burglary/Break and enter,B312 Non-residential aggravated burglary,1,0.830635994,0.830635994,3 Southern Metro
2022,Cardinia,Cardinia,B Property and deception offences,B30 Burglary/Break and enter,B319 Unknown aggravated burglary,1,0.830635994,0.830635994,3 Southern Metro
2022,Cardinia,Cardinia,B Property and deception offences,B30 Burglary/Break and enter,B321 Residential non-aggravated burglary,161,133.732395083,133.732395083,3 Southern Metro
2022,Cardinia,Cardinia,B Property and deception offences,B30 Burglary/Break and enter,B322 Non-residential non-aggravated burglary,175,145.361299003,145.361299003,3 Southern Metro
2022,Cardinia,Cardinia,B Property and deception offences,B40 Theft,B41 Motor vehicle theft,117,97.184411334,97.184411334,3 Southern Metro
2022,Cardinia,Cardinia,B Property and deception offences,B40 Theft,B42 Steal from a motor vehicle,507,421.132449113,421.132449113,3 Southern Metro
2022,Cardinia,Cardinia,B Property and deception offences,B40 Theft,B43 Steal from a retail store,229,190.215642696,190.215642696,3 Southern Metro
2022,Cardinia,Cardinia,B Property and deception offences,B40 Theft,B44 Theft of a bicycle,40,33.225439772,33.225439772,3 Southern Metro
2022,Cardinia,Cardinia,B Property and deception offences,B40 Theft,B45 Receiving or handling stolen goods,45,37.378619744,37.378619744,3 Southern Metro
2022,Cardinia,Cardinia,B Property and deception offences,B40 Theft,B49 Other theft,354,294.045141984,294.045141984,3 Southern Metro
2022,Cardinia,Cardinia,B Property and deception offences,B50 Deception,B51 Forgery and counterfeiting,31,25.749715823,25.749715823,3 Southern Metro
2022,Cardinia,Cardinia,B Property and deception offences,B50 Deception,B53 Obtain benefit by deception,215,178.586738776,178.586738776,3 Southern Metro
2022,Cardinia,Cardinia,B Property and deception offences,B50 Deception,B54 State false information,7,5.81445196,5.81445196,3 Southern Metro
2022,Cardinia,Cardinia,B Property and deception offences,B50 Deception,B59 Other deception offences,1,0.830635994,0.830635994,3 Southern Metro
2022,Cardinia,Cardinia,C Drug offences,C10 Drug dealing and trafficking,C11 Drug dealing,1,0.830635994,0.830635994,3 Southern Metro
2022,Cardinia,Cardinia,C Drug offences,C10 Drug dealing and trafficking,C12 Drug trafficking,17,14.120811903,14.120811903,3 Southern Metro
2022,Cardinia,Cardinia,C Drug offences,C20 Cultivate or manufacture drugs,C21 Cultivate drugs,9,7.475723949,7.475723949,3 Southern Metro
2022,Cardinia,Cardinia,C Drug offences,C20 Cultivate or manufacture drugs,C23 Possess drug manufacturing equipment or precursor,7,5.81445196,5.81445196,3 Southern Metro
2022,Cardinia,Cardinia,C Drug offences,C30 Drug use and possession,C31 Drug use,2,1.661271989,1.661271989,3 Southern Metro
2022,Cardinia,Cardinia,C Drug offences,C30 Drug use and possession,C32 Drug possession,107,88.878051391,88.878051391,3 Southern Metro
2022,Cardinia,Cardinia,D Public order and security offences,D10 Weapons and explosives offences,D11 Firearms offences,37,30.733531789,30.733531789,3 Southern Metro
2022,Cardinia,Cardinia,D Public order and security offences,D10 Weapons and explosives offences,D12 Prohibited and controlled weapons offences,77,63.958971562,63.958971562,3 Southern Metro
2022,Cardinia,Cardinia,D Public order and security offences,D10 Weapons and explosives offences,D13 Explosives offences,4,3.322543977,3.322543977,3 Southern Metro
2022,Cardinia,Cardinia,D Public order and security offences,D20 Disorderly and offensive conduct,D21 Riot and affray,9,7.475723949,7.475723949,3 Southern Metro
2022,Cardinia,Cardinia,D Public order and security offences,D20 Disorderly and offensive conduct,D22 Drunk and disorderly in public,29,24.088443835,24.088443835,3 Southern Metro
2022,Cardinia,Cardinia,D Public order and security offences,D20 Disorderly and offensive conduct,D23 Offensive conduct,16,13.290175909,13.290175909,3 Southern Metro
2022,Cardinia,Cardinia,D Public order and security offences,D20 Disorderly and offensive conduct,D24 Offensive language,3,2.491907983,2.491907983,3 Southern Metro
2022,Cardinia,Cardinia,D Public order and security offences,D20 Disorderly and offensive conduct,D25 Criminal intent,8,6.645087954,6.645087954,3 Southern Metro
2022,Cardinia,Cardinia,D Public order and security offences,D20 Disorderly and offensive conduct,D26 Disorderly conduct,1,0.830635994,0.830635994,3 Southern Metro
2022,Cardinia,Cardinia,D Public order and security offences,D30 Public nuisance offences,D31 Privacy offences,3,2.491907983,2.491907983,3 Southern Metro
2022,Cardinia,Cardinia,D Public order and security offences,D30 Public nuisance offences,D32 Hoaxes,1,0.830635994,0.830635994,3 Southern Metro
2022,Cardinia,Cardinia,D Public order and security offences,D30 Public nuisance offences,D35 Improper movement on public or private space,27,22.427171846,22.427171846,3 Southern Metro
2022,Cardinia,Cardinia,D Public order and security offences,D30 Public nuisance offences,D36 Other public nuisance offences,1,0.830635994,0.830635994,3 Southern Metro
2022,Cardinia,Cardinia,E Justice procedures offences,E10 Justice procedures,E13 Resist or hinder officer,111,92.200595368,92.200595368,3 Southern Metro
2022,Cardinia,Cardinia,E Justice procedures offences,E10 Justice procedures,E14 Pervert the course of justice or commit perjury,3,2.491907983,2.491907983,3 Southern Metro
2022,Cardinia,Cardinia,E Justice procedures offences,E10 Justice procedures,E19 Other justice procedures offences,4,3.322543977,3.322543977,3 Southern Metro
2022,Cardinia,Cardinia,E Justice procedures offences,E20 Breaches of orders,E21 Breach family violence order,365,303.182137921,303.182137921,3 Southern Metro
2022,Cardinia,Cardinia,E Justice procedures offences,E20 Breaches of orders,E22 Breach intervention order,46,38.209255738,38.209255738,3 Southern Metro
2022,Cardinia,Cardinia,E Justice procedures offences,E20 Breaches of orders,E23 Breach bail conditions,90,74.757239487,74.757239487,3 Southern Metro
2022,Cardinia,Cardinia,E Justice procedures offences,E20 Breaches of orders,E29 Breach of other orders,2,1.661271989,1.661271989,3 Southern Metro
2022,Cardinia,Cardinia,F Other offences,F10 Regulatory driving offences,F19 Other regulatory driving offences,1,0.830635994,0.830635994,3 Southern Metro
2022,Cardinia,Cardinia,F Other offences,F20 Transport regulation offences,F21 Public transport,1,0.830635994,0.830635994,3 Southern Metro
2022,Cardinia,Cardinia,F Other offences,F30 Other government regulatory offences,F31 Betting and gaming offences,1,0.830635994,0.830635994,3 Southern Metro
2022,Cardinia,Cardinia,F Other offences,F30 Other government regulatory offences,F39 Other government regulatory offences,1,0.830635994,0.830635994,3 Southern Metro
2022,Cardinia,Cardinia,F Other offences,F90 Miscellaneous offences,F92 Public health and safety offences,147,122.103491163,122.103491163,3 Southern Metro
2022,Cardinia,Cardinia,F Other offences,F90 Miscellaneous offences,F93 Cruelty to animals,5,4.153179972,4.153179972,3 Southern Metro
2022,Casey,Casey,A Crimes against the person,A10 Homicide and related offences,A10 Homicide and related offences,10,2.677952989,2.677952989,3 Southern Metro
2022,Casey,Casey,A Crimes against the person,A20 Assault and related offences,A211 FV Serious assault,322,86.23008623,86.23008623,3 Southern Metro
2022,Casey,Casey,A Crimes against the person,A20 Assault and related offences,A212 Non-FV Serious assault,301,80.606384954,80.606384954,3 Southern Metro
2022,Casey,Casey,A Crimes against the person,A20 Assault and related offences,"A22 Assault police, emergency services or other authorised officer",63,16.871103828,16.871103828,3 Southern Metro
2022,Casey,Casey,A Crimes against the person,A20 Assault and related offences,A231 FV Common assault,920,246.371674943,246.371674943,3 Southern Metro
2022,Casey,Casey,A Crimes against the person,A20 Assault and related offences,A232 Non-FV Common assault,389,104.172371253,104.172371253,3 Southern Metro
2022,Casey,Casey,A Crimes against the person,A30 Sexual offences,A30 Sexual offences,350,93.728354598,93.728354598,3 Southern Metro
2022,Casey,Casey,A Crimes against the person,A40 Abduction and related offences,A41 Abduction,11,2.945748287,2.945748287,3 Southern Metro
2022,Casey,Casey,A Crimes against the person,A40 Abduction and related offences,A42 False imprisonment,15,4.016929483,4.016929483,3 Southern Metro
2022,Casey,Casey,A Crimes against the person,A50 Robbery,A51 Aggravated robbery,121,32.403231161,32.403231161,3 Southern Metro
2022,Casey,Casey,A Crimes against the person,A50 Robbery,A52 Non-Aggravated robbery,15,4.016929483,4.016929483,3 Southern Metro
2022,Casey,Casey,A Crimes against the person,A60 Blackmail and extortion,A61 Blackmail,9,2.41015769,2.41015769,3 Southern Metro
2022,Casey,Casey,A Crimes against the person,A60 Blackmail and extortion,A62 Extortion,2,0.535590598,0.535590598,3 Southern Metro
2022,Casey,Casey,A Crimes against the person,"A70 Stalking, harassment and threatening behaviour",A711 FV Stalking,76,20.352442713,20.352442713,3 Southern Metro
2022,Casey,Casey,A Crimes against the person,"A70 Stalking, harassment and threatening behaviour",A712 Non-FV Stalking,33,8.837244862,8.837244862,3 Southern Metro
2022,Casey,Casey,A Crimes against the person,"A70 Stalking, harassment and threatening behaviour",A721 FV Harassment and private nuisance,33,8.837244862,8.837244862,3 Southern Metro
2022,Casey,Casey,A Crimes against the person,"A70 Stalking, harassment and threatening behaviour",A722 Non-FV Harassment and private nuisance,23,6.159291874,6.159291874,3 Southern Metro
2022,Casey,Casey,A Crimes against the person,"A70 Stalking, harassment and threatening behaviour",A731 FV Threatening behaviour,170,45.525200805,45.525200805,3 Southern Metro
2022,Casey,Casey,A Crimes against the person,"A70 Stalking, harassment and threatening behaviour",A732 Non-FV Threatening behaviour,94,25.172758092,25.172758092,3 Southern Metro
2022,Casey,Casey,A Crimes against the person,A80 Dangerous and negligent acts endangering people,A81 Dangerous driving,62,16.603308529,16.603308529,3 Southern Metro
2022,Casey,Casey,A Crimes against the person,A80 Dangerous and negligent acts endangering people,A83 Throw or discharge object endangering people,36,9.640630759,9.640630759,3 Southern Metro
2022,Casey,Casey,A Crimes against the person,A80 Dangerous and negligent acts endangering people,A89 Other dangerous or negligent acts endangering people,91,24.369372195,24.369372195,3 Southern Metro
2022,Casey,Casey,B Property and deception offences,B10 Arson,B11 Cause damage by fire,50,13.389764943,13.389764943,3 Southern Metro
2022,Casey,Casey,B Property and deception offences,B10 Arson,B12 Cause a bushfire,2,0.535590598,0.535590598,3 Southern Metro
2022,Casey,Casey,B Property and deception offences,B10 Arson,B19 Other fire related offences,2,0.535590598,0.535590598,3 Southern Metro
2022,Casey,Casey,B Property and deception offences,B20 Property damage,B21 Criminal damage,1201,321.62215392,321.62215392,3 Southern Metro
2022,Casey,Casey,B Property and deception offences,B20 Property damage,B22 Graffiti,29,7.766063667,7.766063667,3 Southern Metro
2022,Casey,Casey,B Property and deception offences,B20 Property damage,B29 Other property damage offences,8,2.142362391,2.142362391,3 Southern Metro
2022,Casey,Casey,B Property and deception offences,B30 Burglary/Break and enter,B311 Residential aggravated burglary,234,62.664099931,62.664099931,3 Southern Metro
2022,Casey,Casey,B Property and deception offences,B30 Burglary/Break and enter,B312 Non-residential aggravated burglary,4,1.071181195,1.071181195,3 Southern Metro
2022,Casey,Casey,B Property and deception offences,B30 Burglary/Break and enter,B321 Residential non-aggravated burglary,572,153.178910943,153.178910943,3 Southern Metro
2022,Casey,Casey,B Property and deception offences,B30 Burglary/Break and enter,B322 Non-residential non-aggravated burglary,307,82.213156747,82.213156747,3 Southern Metro
2022,Casey,Casey,B Property and deception offences,B30 Burglary/Break and enter,B329 Unknown non-aggravated burglary,1,0.267795299,0.267795299,3 Southern Metro
2022,Casey,Casey,B Property and deception offences,B40 Theft,B41 Motor vehicle theft,450,120.507884483,120.507884483,3 Southern Metro
2022,Casey,Casey,B Property and deception offences,B40 Theft,B42 Steal from a motor vehicle,1752,469.177363586,469.177363586,3 Southern Metro
2022,Casey,Casey,B Property and deception offences,B40 Theft,B43 Steal from a retail store,829,222.002302747,222.002302747,3 Southern Metro
